tweet_id,favorites,retweet_count
667832474953625600,294,65
667806454573760512,1091,524
667801013445750784,337,98
667793409583771648,721,345
667782464991965184,427,254
667773195014021121,240,59
667766675769573376,461,231
667728196545200128,386,159
667724302356258817,505,334
667550904950915073,0,35
667550882905632768,0,33
667549055577362432,5992,2403
667546741521195010,344,133
667544320556335104,897,551
667538891197542400,209,70
667534815156183040,846,562
667530908589760512,488,255
667524857454854144,1753,1172
667517642048163840,380,198
667509364010450944,7005,2221
667502640335572993,550,228
667495797102141441,547,288
667491009379606528,550,237
667470559035432960,265,101
667455448082227200,196,65
667453023279554560,320,93
667443425659232256,807,607
667437278097252352,465,249
667435689202614272,314,85
667405339315146752,480,225
667393430834667520,202,58
667369227918143488,376,170
667211855547486208,508,251
667200525029539841,632,272
667192066997374976,401,110
667188689915760640,768,433
667182792070062081,14772,6472
667177989038297088,194,57
667176164155375616,628,474
667174963120574464,256,86
667171260800061440,228,95
667165590075940865,2763,1197
667160273090932737,263,65
667152164079423490,48884,17800
667138269671505920,4741,2313
667119796878725120,337,133
667090893657276420,341,130
667073648344346624,414,129
667070482143944705,85,14
667065535570550784,169,49
667062181243039745,222,56
667044094246576128,192,51
667012601033924608,462,235
666996132027977728,248,99
666983947667116034,2625,1018
666837028449972224,838,568
666835007768551424,220,82
666826780179869698,258,99
666817836334096384,533,259
666804364988780544,244,94
666786068205871104,783,502
666781792255496192,397,203
666776908487630848,360,178
666739327293083650,240,67
666701168228331520,441,223
666691418707132416,190,48
666649482315059201,899,595
666644823164719104,235,85
666454714377183233,529,213
666447344410484738,105,22
666437273139982337,129,50
666435652385423360,168,54
666430724426358785,321,199
666428276349472768,166,84
666421158376562688,319,114
666418789513326592,127,47
666411507551481857,451,331
666407126856765440,111,41
666396247373291520,168,87
666373753744588802,190,94
666362758909284353,784,578
666353288456101888,224,74
666345417576210432,301,141
666337882303524864,199,93
666293911632134144,513,358
666287406224695296,150,68
666273097616637952,178,77
666268910803644416,105,36
666104133288665088,14435,6681
666102155909144576,80,13
666099513787052032,158,70
666094000022159362,166,76
666082916733198337,119,45
666073100786774016,325,169
666071193221509120,148,62
666063827256086533,480,223
666058600524156928,112,58
666057090499244032,299,142
666055525042405380,440,257
666051853826850816,1230,856
666050758794694657,133,58
666049248165822465,109,40
666044226329800704,300,141
666033412701032449,125,44
666029285002620928,130,47
666020888022790149,2561,520
